schema_version,input_group_id,width,input_index,fold,seed,input_bits_sha256,computed_root_bits,correct_root_bits,correctly_rounded,root_ulp_exponent,signed_error_root_ulp,absolute_error_root_ulp,cell_error_low_root_ulp,cell_error_high_root_ulp,q_all,q_inexact,q_corr4_all,q_corr4_inexact,b_all,b_inexact,b_all_strict_cell_certificate,b_inexact_strict_cell_certificate,addition_count,inexact_addition_count,inexact_fraction,inexact_energy_fraction,top8_energy_concentration,top8_inexact_energy_concentration,max_leaf_root_ratio,effective_leaf_count,q_all__zero_mean__mu_root_ulp,q_all__zero_mean__sigma_root_ulp,q_all__zero_mean__z,q_all__zero_mean__p_safe,q_all__zero_mean__prevalence_baseline,q_all__bias_aware__mu_root_ulp,q_all__bias_aware__sigma_root_ulp,q_all__bias_aware__z,q_all__bias_aware__p_safe,q_all__bias_aware__prevalence_baseline,q_inexact__zero_mean__mu_root_ulp,q_inexact__zero_mean__sigma_root_ulp,q_inexact__zero_mean__z,q_inexact__zero_mean__p_safe,q_inexact__zero_mean__prevalence_baseline,q_inexact__bias_aware__mu_root_ulp,q_inexact__bias_aware__sigma_root_ulp,q_inexact__bias_aware__z,q_inexact__bias_aware__p_safe,q_inexact__bias_aware__prevalence_baseline,q_corr4_all__zero_mean__mu_root_ulp,q_corr4_all__zero_mean__sigma_root_ulp,q_corr4_all__zero_mean__z,q_corr4_all__zero_mean__p_safe,q_corr4_all__zero_mean__prevalence_baseline,q_corr4_all__bias_aware__mu_root_ulp,q_corr4_all__bias_aware__sigma_root_ulp,q_corr4_all__bias_aware__z,q_corr4_all__bias_aware__p_safe,q_corr4_all__bias_aware__prevalence_baseline,q_corr4_inexact__zero_mean__mu_root_ulp,q_corr4_inexact__zero_mean__sigma_root_ulp,q_corr4_inexact__zero_mean__z,q_corr4_inexact__zero_mean__p_safe,q_corr4_inexact__zero_mean__prevalence_baseline,q_corr4_inexact__bias_aware__mu_root_ulp,q_corr4_inexact__bias_aware__sigma_root_ulp,q_corr4_inexact__bias_aware__z,q_corr4_inexact__bias_aware__p_safe,q_corr4_inexact__bias_aware__prevalence_baseline
1,w256_g057,256,57,2,1708149163,171f8219193a8cd2cae36b5cf067cafa72a4a5ad0af9317753652984214de83f,0x43b7d73e,0x43b7d73e,True,-15,0.15688730065812706,0.15688730065812706,-0.5,0.5,0.2397415529941423,0.1407698432880208,0.662974644066081,0.2823164457091807,4.169720676554796,2.936909150828801,False,False,255,224,0.8784313725490196,0.5871733186422643,0.8744225356369021,0.8787245462337818,0.08444398189671547,20.982536238019986,0.0,0.4972684978484594,0.3154981691720553,0.6853404876493681,0.7516339869281046,0.0306487976008389,0.496323090494575,0.2543474310886771,0.6853393266611618,0.7516339869281046,0.0,0.5240926971440742,0.29935028958245224,0.6599313924813477,0.7516339869281046,0.02423173892174272,0.523532212980805,0.25338567226091224,0.6599310074530481,0.7516339869281046,0.0,0.4910683566721197,0.3194815925858542,0.6914114679551988,0.7516339869281046,0.03048309567678883,0.49012132355429705,0.2579039084948827,0.6914102892097869,0.7516339869281046,0.0,0.5157880602015248,0.30417008993350725,0.6676495654902288,0.7516339869281046,0.02522527772699462,0.5151708536107684,0.255569627063196,0.6676490896533487,0.7516339869281046
1,w256_g058,256,58,3,1581744317,95d3175acc1783a78f7128324b8fe3822f9e97449a175c993f67bf2213961ba6,0x43a02074,0x43a02074,True,-15,-0.2779789746946335,0.2779789746946335,-0.5,0.5,0.17348099356454127,0.033627435682312426,0.47543195763202767,0.07661442496612401,3.679351350940129,2.160216559372206,False,False,255,233,0.9137254901960784,0.1938393076461243,0.8481356582265994,0.5420920833477338,0.09129409225499223,19.960522653499503,0.0,0.4269210688658507,-0.6511249853119371,0.7584722330915896,0.7320261437908496,0.01826974982813683,0.4265299699701976,-0.6945554717842448,0.7584720186896783,0.7320261437908496,0.0,0.2590782156467725,-1.0729538722531202,0.9463831391057027,0.7320261437908496,0.0060603181103452385,0.25900732492946404,-1.0966457913201169,0.9463831434367715,0.7320261437908496,0.0,0.42001218613235286,-0.661835498761071,0.7661271490100956,0.7320261437908496,0.018387925899077395,0.4196094859280569,-0.7062921848352202,0.7661269222029672,0.7320261437908496,0.0,0.27150441261605385,-1.0238469865597934,0.9344649568910763,0.7320261437908496,0.007195751623886049,0.2714090404326204,-1.0507193344184738,0.9344649612454495,0.7320261437908496
1,w256_g059,256,59,4,1367171454,274f7b7f305b8177cfd1ead288c155d7f54c7afff36f1cbabe0059a32c1c0cf9,0x439e937c,0x439e937c,True,-15,-0.40238974960175256,0.40238974960175256,-0.5,0.5,0.16886716046558514,0.05678555327791143,0.450044915210851,0.11904512319236586,3.5218731952627476,2.3084903325798263,False,False,255,232,0.9098039215686274,0.33627351298705727,0.8481765564824343,0.7337547010019934,0.10039971320511176,16.90783050531444,0.0,0.416802043839398,-0.9654217284903747,0.7697092523887534,0.75,0.017445634710472523,0.41643678221099567,-1.008161147733361,0.7697090661497094,0.75,0.0,0.33296374399741274,-1.2085092051490125,0.8668163522383621,0.75,0.013138452566296567,0.33270442720369353,-1.2489410064677255,0.8668162939189785,0.75,0.0,0.4035501323486297,-0.9971245635824134,0.7846557738654765,0.75,0.016943355973126403,0.40319428568242943,-1.0400274023356597,0.7846555996975453,0.75,0.0,0.33568870773849135,-1.1986990933136266,0.8636377168492255,0.75,0.013889368703206157,0.33540124320008813,-1.2411376723986136,0.8636376421427894,0.75
1,w256_g060,256,60,0,1705085417,5752941e5daa82cabb4d748d0726661695b6e4403c51dad17c2915edc995a282,0x43ec589e,0x43ec589e,True,-15,0.0484249966493735,0.0484249966493735,-0.5,0.5,0.2914110036398749,0.23502838696723438,0.8453306957998417,0.555145102711936,5.067286137295023,4.068230148179289,False,False,255,234,0.9176470588235294,0.8065185735322541,0.8400220431249732,0.8753375254851562,0.06759813499340633,23.228818705514485,0.0,0.544244682072601,0.08897651781356995,0.6417498075222876,0.7516339869281046,0.024385603315343757,0.5436980929847495,0.044214599323054896,0.6417494588275383,0.7516339869281046,0.0,0.6700463184374426,0.07227111815538555,0.5444637014382883,0.7516339869281046,0.02355135040551265,0.6696322892047899,0.03714523126326407,0.54446356119751,0.7516339869281046,0.0,0.5509740104027532,0.08788980194179323,0.63584899840825,0.7516339869281046,0.025194531025839913,0.5503976705489234,0.04220669320850385,0.6358486172954645,0.7516339869281046,0.0,0.7125297746953114,0.06796206750809924,0.5171493593347458,0.7516339869281046,0.02421742488179626,0.7121181054849299,0.033993759716434466,0.5171492371254709,0.7516339869281046
1,w256_g061,256,61,1,1604003463,090291785d4572c9c86bce7e32ce4f9c67bf0256345e75910dc71136d95c442c,0x43cadac9,0x43cadac9,True,-15,0.016584852934101946,0.016584852934101946,-0.5,0.5,0.20585068666848275,0.0669686652035125,0.6018700162048534,0.14391844992155092,4.37703591329774,2.885527667305728,False,False,255,228,0.8941176470588236,0.32532641152353214,0.8096483396000473,0.6221815313183404,0.07570620977964708,22.32510947635854,0.0,0.46964181624059387,0.03531383356546269,0.7129616460420394,0.738562091503268,0.015773192534614826,0.46937686559845454,0.0017292296637846732,0.7129615505803464,0.738562091503268,0.0,0.36675335674927007,0.04522072566997699,0.8272164405463638,0.738562091503268,0.007243234100584449,0.36668182426542695,0.02547608911958357,0.8272164343317219,0.738562091503268,0.0,0.4770401159080662,0.034766159870081303,0.7054212291814355,0.738562091503268,0.015989118406347258,0.4767720842060376,0.001249516377928789,0.7054211325461444,0.738562091503268,0.0,0.3738493530327977,0.04436239570714721,0.8189200036278836,0.738562091503268,0.006571564155999196,0.3737915907395256,0.026788427097281728,0.818919999423054,0.738562091503268
1,w256_g062,256,62,2,1734523339,341baadf4f9a8a2c6faffc6675bbe64f4d427b0f254c0cb721742e5fc93ee738,0x440015bc,0x440015bc,True,-14,-0.0023095927062968258,0.0023095927062968258,-0.5,0.5,0.14048434251085343,0.12920102399840794,0.3556639451742506,0.26686549291526523,3.031341349985273,2.472227781824589,False,False,255,226,0.8862745098039215,0.9196827325324616,0.8805103434007965,0.9271727340809837,0.06173679189054181,27.620704606635012,0.0,0.3806565015484535,-0.006067393297899154,0.8109922776465825,0.7516339869281046,0.023461498409572165,0.3799327970358513,-0.0678306566764679,0.8109915992624556,0.7516339869281046,0.0,0.5020954345694936,-0.00459990780094847,0.6806656066162444,0.7516339869281046,0.023214682346436675,0.5015584750944627,-0.05088992873248987,0.6806652358562688,0.7516339869281046,0.0,0.3596776163813976,-0.00642128562108731,0.8355117389674285,0.7516339869281046,0.02232700813234048,0.3589839723910557,-0.06862869301529614,0.835511181808529,0.7516339869281046,0.0,0.5014751375571584,-0.004605597632511895,0.6812638378510076,0.7516339869281046,0.024525285856984935,0.5008750582147249,-0.05357599290116311,0.6812633741847192,0.7516339869281046
1,w256_g063,256,63,3,2122192286,180f74b87dca0e1bf2483b9acfced373354b2dad93f49262c7e7d57abc5d510c,0x4368afa3,0x4368afa4,False,-16,-0.8718872108565847,0.8718872108565847,-0.5,0.5,0.25020048035217685,0.11891248661961533,0.7460107108101091,0.302950845466621,4.945729828752528,3.7007222448446613,False,False,255,230,0.9019607843137255,0.47526881823822503,0.7910323209135467,0.67889562283655,0.13003782541194034,17.121125110267666,0.0,0.5127028212773133,-1.7005703395281182,0.670550747263692,0.7320261437908496,0.021940712145691252,0.512233138420638,-1.7449630958243045,0.6705504698846094,0.7320261437908496,0.0,0.48718931224475326,-1.7896271304460958,0.69524748994007,0.7320261437908496,0.011396258094462836,0.4870560042407444,-1.813515204125179,0.695247466440678,0.7320261437908496,0.0,0.5261265729068728,-1.6571814763876473,0.6580613221998919,0.7320261437908496,0.023033561300287036,0.5256221321182706,-1.7025933983227042,0.6580610118214791,0.7320261437908496,0.0,0.5398930086530747,-1.6149259147321973,0.6456108799122373,0.7320261437908496,0.01430892395562625,0.5397033587886044,-1.642005965649963,0.6456108374960003,0.7320261437908496
1,w512_g000,512,0,0,131393081,1d1a32e3080c42c57af9f4e009dfd6f535a2afd4438e56823b38955982f6c842,0x443df0a7,0x443df0a7,True,-14,-0.061729549834126374,0.061729549834126374,-0.5,0.5,0.17750778387725158,0.05529941854942727,0.5080434228909534,0.12064941448562462,4.590748224779427,3.0176329735477396,False,False,511,452,0.8845401174168297,0.3115323584213489,0.8288955754662134,0.6828356908113955,0.040749934666509495,45.687893813157395,0.0,0.4247661712310538,-0.14532595581993335,0.7608516767586759,0.7516339869281046,0.019032210501298205,0.42433957532349403,-0.19032342263588328,0.7608514217790807,0.7516339869281046,0.0,0.3250161546671766,-0.1899276357427179,0.8760455095746942,0.7516339869281046,0.011423940607374033,0.3248153234926537,-0.225215638396921,0.8760454793386652,0.7516339869281046,0.0,0.4271380006842431,-0.14451898387696777,0.7582331120912702,0.7516339869281046,0.01953184979213063,0.42669119802525823,-0.19044545564177934,0.7582328322563502,0.7516339869281046,0.0,0.33217150168974974,-0.18583638126723515,0.8677392932811121,0.7516339869281046,0.011289827703670145,0.33197958721169113,-0.21995140770879615,0.8677392617286169,0.7516339869281046
1,w512_g001,512,1,1,2117605008,9fbfe5170cde2bcd4efc9f3d9a2af7c544ea4a673f5695c956dd41d8c6f21394,0x4403fc08,0x4403fc08,True,-14,0.14192838135159036,0.14192838135159036,-0.5,0.5,0.15464270886394943,0.1183912026778578,0.40130141455364865,0.21224713663132844,3.458324317562534,2.5907857803217706,False,False,511,467,0.913894324853229,0.7655789500041367,0.90093427417415,0.9210944453650839,0.06016324975570037,31.863830669989365,0.0,0.4070570896655977,0.34866947402435916,0.7806764854682913,0.738562091503268,0.013671248227577388,0.40682744649166236,0.3152617509709771,0.7806764125587022,0.738562091503268,0.0,0.4876385062313883,0.29105244876671865,0.6948017909027602,0.738562091503268,0.009630668110034372,0.4875433960083288,0.27135576919863746,0.6948017789509482,0.738562091503268,0.0,0.3895281901245073,0.3643597176015038,0.8007195018064592,0.738562091503268,0.013055950950068897,0.38930932822944747,0.3310283649960934,0.800719437877253,0.738562091503268,0.0,0.4540036213650655,0.31261508647188824,0.7292394583378754,0.738562091503268,0.007980524509814391,0.4539334746867012,0.2950825711503761,0.7292394515235865,0.738562091503268
1,w512_g002,512,2,2,160851035,b93f6ff011e1b8224f315d12ef1ea0b27a2bd6d782fea41e4aa3b9ef94bd16e3,0x44301a35,0x44301a35,True,-14,0.06441593164481674,0.06441593164481674,-0.5,0.5,0.18781199220327038,0.06710971020638498,0.5405532741113567,0.13784467250968505,4.536145247026079,3.0498817769912474,False,False,511,463,0.9060665362035225,0.35732388235226015,0.8666135466499381,0.795494668394313,0.04197637401586661,45.752533019382035,0.0,0.44012997787036834,0.1463566102824952,0.7440551744116637,0.7516339869281046,0.027127104709378715,0.4392932023264841,0.08488368756438176,0.7440541948828668,0.7516339869281046,0.0,0.36186449726823555,0.17801119516034702,0.8329462024732237,0.7516339869281046,0.016731021192689995,0.36147750595720707,0.1319166743885077,0.8329460262098092,0.7516339869281046,0.0,0.4434174108723727,0.14527154339313336,0.7405135216370771,0.7516339869281046,0.027525160553974522,0.4425622733596217,0.08335724328870919,0.7405125003204402,0.7516339869281046,0.0,0.36041112547910803,0.17872903218286124,0.8346510885887439,0.7516339869281046,0.017626369118659044,0.3599798473259443,0.1299782831559235,0.8346508718746966,0.7516339869281046
1,w512_g003,512,3,3,1342827699,b0a38e4eacfe8b79d3beef77f094494621e1952ebe49d10163f79e846966b627,0x440d8b6e,0x440d8b6e,True,-14,-0.3093626067366131,0.3093626067366131,-0.5,0.5,0.16078594870949242,0.12865019842464073,0.437886227849814,0.25534642789543016,3.8513216521560087,2.9734500978083864,False,False,511,470,0.9197651663405088,0.8001333416086347,0.8908064903448292,0.9311424944038224,0.04540335026405023,45.31486767558823,0.0,0.41100365493647467,-0.7527003787458499,0.7762185064690577,0.7320261437908496,0.01758857667551367,0.410627137853394,-0.7962240029270983,0.7762183095696451,0.7320261437908496,0.0,0.506744743135165,-0.6104900167737827,0.6762053945763318,0.7320261437908496,0.01185369575160012,0.5066060842431256,-0.63405535874705,0.6762053701014277,0.7320261437908496,0.0,0.40308658873377917,-0.7674842462717939,0.7851829700412809,0.7320261437908496,0.017646931611200907,0.40270011649085025,-0.8120423236958363,0.7851827647603862,0.7320261437908496,0.0,0.49566301307153926,-0.6241389786571843,0.6869053918069019,0.7320261437908496,0.013136684950507821,0.4954889000125714,-0.6508708705259362,0.6869053523418702,0.7320261437908496
