schema_version,width,seed,candidate_count,target_unique,random_expected_regret,catalog_best_target,catalog_worst_target,correctly_rounded_bits,score_static_index,score_static_family,score_static_target,score_static_abs_error_ulp,score_static_correct_hit,score_static_output_bits,score_static_regret,score_static_best_hit,q_static_index,q_static_family,q_static_target,q_static_abs_error_ulp,q_static_correct_hit,q_static_output_bits,q_static_regret,q_static_best_hit,oracle_static_index,oracle_static_family,oracle_static_target,oracle_static_abs_error_ulp,oracle_static_correct_hit,oracle_static_output_bits,oracle_static_regret,oracle_static_best_hit,representative_1_index,representative_1_family,representative_1_target,representative_1_abs_error_ulp,representative_1_correct_hit,representative_1_output_bits,representative_1_regret,representative_1_best_hit,per_input_beam_index,per_input_beam_family,per_input_beam_target,per_input_beam_abs_error_ulp,per_input_beam_correct_hit,per_input_beam_output_bits,per_input_beam_regret,per_input_beam_best_hit,per_input_q_index,per_input_q_family,per_input_q_target,per_input_q_abs_error_ulp,per_input_q_correct_hit,per_input_q_output_bits,per_input_q_regret,per_input_q_best_hit,score_static_r1_index,score_static_r1_regret,score_static_r2_index,score_static_r2_regret,score_static_r4_index,score_static_r4_regret,score_static_r8_index,score_static_r8_regret,score_static_r16_index,score_static_r16_regret,score_static_r32_index,score_static_r32_regret,balanced_fp32_target,balanced_fp32_abs_error_ulp,balanced_fp32_correct_hit,balanced_fp32_output_bits,sequential_fp32_target,sequential_fp32_abs_error_ulp,sequential_fp32_correct_hit,sequential_fp32_output_bits,fp64_then_fp32_target,fp64_then_fp32_abs_error_ulp,fp64_then_fp32_correct_hit,fp64_then_fp32_output_bits,kahan_fp32_target,kahan_fp32_abs_error_ulp,kahan_fp32_correct_hit,kahan_fp32_output_bits,input_group_id
1,256,831594136,64,4,0.13586051694969392,0.21208724519679673,2.3699700059449764,0x43ec8597,34,contiguous,0.21208724519679673,0.46052930981295503,1,1139574167,0.0,1,34,contiguous,0.21208724519679673,0.46052930981295503,1,1139574167,0.0,1,46,contiguous,0.21208724519679673,0.46052930981295503,1,1139574167,0.0,1,13,pair_merge,0.29102862557088666,0.539470690187045,0,1139574166,0.036582793935811146,0,60,contiguous,0.21208724519679673,0.46052930981295503,1,1139574167,0.0,1,35,pair_merge,0.21208724519679673,0.46052930981295503,1,1139574167,0.0,1,13,0.036582793935811146,13,0.036582793935811146,6,0.036582793935811146,6,0.036582793935811146,26,0.036582793935811146,34,0.0,0.29102862557088666,0.539470690187045,0,1139574166,6.448911386319066,2.539470690187045,0,1139574164,0.21208724519679673,0.46052930981295503,1,1139574167,0.21208724519679673,0.46052930981295503,1,1139574167,wr256_reuse_confirm_g020
1,256,965387165,64,4,0.18206246319340674,0.030652047871263632,3.330342997565459,0x437e5dab,34,contiguous,0.6804975227183613,0.8249227374235488,0,1132354988,0.19694131503658646,0,34,contiguous,0.6804975227183613,0.8249227374235488,0,1132354988,0.19694131503658646,0,46,contiguous,0.6804975227183613,0.8249227374235488,0,1132354988,0.19694131503658646,0,13,pair_merge,1.3808065730241659,1.1750772625764512,0,1132354986,0.40917605489024067,0,41,pair_merge,0.6804975227183613,0.8249227374235488,0,1132354988,0.19694131503658646,0,13,pair_merge,1.3808065730241659,1.1750772625764512,0,1132354986,0.40917605489024067,0,13,0.40917605489024067,13,0.40917605489024067,6,0.19694131503658646,6,0.19694131503658646,26,0.19694131503658646,34,0.19694131503658646,0.030652047871263632,0.17507726257645118,1,1132354987,17.431270148482874,4.175077262576451,0,1132354983,0.030652047871263632,0.17507726257645118,1,1132354987,0.030652047871263632,0.17507726257645118,1,1132354987,wr256_reuse_confirm_g021
1,256,1135222791,64,3,0.10029900012084275,0.1482062538809475,1.9181575611230288,0x43c52c89,34,contiguous,0.3782549466388661,0.6150243463789593,0,1136995464,0.12997458846276283,0,34,contiguous,0.3782549466388661,0.6150243463789593,0,1136995464,0.12997458846276283,0,46,contiguous,0.3782549466388661,0.6150243463789593,0,1136995464,0.12997458846276283,0,13,pair_merge,0.3782549466388661,0.6150243463789593,0,1136995464,0.12997458846276283,0,40,contiguous,0.1482062538809475,0.3849756536210407,1,1136995465,0.0,1,40,contiguous,0.1482062538809475,0.3849756536210407,1,1136995465,0.0,1,13,0.12997458846276283,13,0.12997458846276283,6,0.0,6,0.0,26,0.12997458846276283,34,0.12997458846276283,0.1482062538809475,0.3849756536210407,1,1136995465,6.838352332154703,2.6150243463789593,0,1136995462,0.1482062538809475,0.3849756536210407,1,1136995465,0.1482062538809475,0.3849756536210407,1,1136995465,wr256_reuse_confirm_g022
1,256,822984487,64,3,0.14192071709134457,0.05458770462772523,1.5218679401512287,0x4389897d,34,contiguous,0.05458770462772523,0.23364011776175175,1,1133087101,0.0,1,34,contiguous,0.05458770462772523,0.23364011776175175,1,1133087101,0.0,1,46,contiguous,0.05458770462772523,0.23364011776175175,1,1133087101,0.0,1,13,pair_merge,0.5873074691042217,0.7663598822382482,0,1133087102,0.36306613527471804,0,41,pair_merge,0.05458770462772523,0.23364011776175175,1,1133087101,0.0,1,40,contiguous,0.05458770462772523,0.23364011776175175,1,1133087101,0.0,1,13,0.36306613527471804,13,0.36306613527471804,6,0.0,6,0.0,26,0.0,34,0.0,0.5873074691042217,0.7663598822382482,0,1133087102,0.05458770462772523,0.23364011776175175,1,1133087101,0.05458770462772523,0.23364011776175175,1,1133087101,0.05458770462772523,0.23364011776175175,1,1133087101,wr256_reuse_confirm_g023
1,256,674737350,64,3,0.19870505518596174,0.009118911815513882,1.2001048988984817,0x439cce54,34,contiguous,0.009118911815513882,0.09549299354148388,1,1134349908,0.0,1,34,contiguous,0.009118911815513882,0.09549299354148388,1,1134349908,0.0,1,46,contiguous,0.009118911815513882,0.09549299354148388,1,1134349908,0.0,1,13,pair_merge,0.009118911815513882,0.09549299354148388,1,1134349908,0.0,1,34,contiguous,0.009118911815513882,0.09549299354148388,1,1134349908,0.0,1,43,pair_merge,0.009118911815513882,0.09549299354148388,1,1134349908,0.0,1,13,0.0,13,0.0,6,0.0,6,0.0,26,0.0,34,0.0,0.009118911815513882,0.09549299354148388,1,1134349908,1.2001048988984817,1.0954929935414839,0,1134349907,0.009118911815513882,0.09549299354148388,1,1134349908,0.009118911815513882,0.09549299354148388,1,1134349908,wr256_reuse_confirm_g024
1,256,956025151,64,3,0.07340926439994458,0.1411121388750806,1.892410052821554,0x4397a846,34,contiguous,0.1411121388750806,0.37564895697323664,1,1134012486,0.0,1,34,contiguous,0.1411121388750806,0.37564895697323664,1,1134012486,0.0,1,46,contiguous,0.1411121388750806,0.37564895697323664,1,1134012486,0.0,1,13,pair_merge,0.1411121388750806,0.37564895697323664,1,1134012486,0.0,1,32,contiguous,0.1411121388750806,0.37564895697323664,1,1134012486,0.0,1,32,contiguous,0.1411121388750806,0.37564895697323664,1,1134012486,0.0,1,13,0.0,13,0.0,6,0.14201015376823437,6,0.14201015376823437,26,0.14201015376823437,34,0.0,0.38981422492860734,0.6243510430267634,0,1134012485,0.38981422492860734,0.6243510430267634,0,1134012485,0.1411121388750806,0.37564895697323664,1,1134012486,0.1411121388750806,0.37564895697323664,1,1134012486,wr256_reuse_confirm_g025
1,256,2009859265,64,3,0.048038260089555994,0.2036952837161213,2.1063475616529166,0x43cf09d4,34,contiguous,0.2036952837161213,0.45132613896839757,1,1137641940,0.0,1,34,contiguous,0.2036952837161213,0.45132613896839757,1,1137641940,0.0,1,46,contiguous,0.2036952837161213,0.45132613896839757,1,1137641940,0.0,1,13,pair_merge,0.2036952837161213,0.45132613896839757,1,1137641940,0.0,1,35,pair_merge,0.2036952837161213,0.45132613896839757,1,1137641940,0.0,1,24,contiguous,0.2036952837161213,0.45132613896839757,1,1137641940,0.0,1,13,0.0,13,0.0,6,0.05116422122531351,6,0.05116422122531351,26,0.05116422122531351,34,0.0,0.2036952837161213,0.45132613896839757,1,1137641940,29.716956673400098,5.451326138968398,0,1137641935,0.2036952837161213,0.45132613896839757,1,1137641940,0.2036952837161213,0.45132613896839757,1,1137641940,wr256_reuse_confirm_g026
1,256,1454384791,64,3,0.32753212094836937,0.028034177767215084,1.3629023773157245,0x43bc3741,34,contiguous,0.6931659782187056,0.8325659002257453,0,1136408386,0.49827526094071095,0,34,contiguous,0.6931659782187056,0.8325659002257453,0,1136408386,0.49827526094071095,0,46,contiguous,0.028034177767215084,0.16743409977425472,1,1136408385,0.0,1,13,pair_merge,0.6931659782187056,0.8325659002257453,0,1136408386,0.49827526094071095,0,34,contiguous,0.6931659782187056,0.8325659002257453,0,1136408386,0.49827526094071095,0,34,contiguous,0.6931659782187056,0.8325659002257453,0,1136408386,0.49827526094071095,0,13,0.49827526094071095,13,0.49827526094071095,6,0.0,6,0.0,26,0.49827526094071095,34,0.49827526094071095,0.028034177767215084,0.16743409977425472,1,1136408385,10.032638776412744,3.1674340997742547,0,1136408382,0.028034177767215084,0.16743409977425472,1,1136408385,0.028034177767215084,0.16743409977425472,1,1136408385,wr256_reuse_confirm_g027
1,256,706771123,64,3,0.04694988176948675,0.027424479493026763,1.3586312396476272,0x43866692,34,contiguous,0.027424479493026763,0.16560338007730024,1,1132881554,0.0,1,34,contiguous,0.027424479493026763,0.16560338007730024,1,1132881554,0.0,1,46,contiguous,0.027424479493026763,0.16560338007730024,1,1132881554,0.0,1,13,pair_merge,0.027424479493026763,0.16560338007730024,1,1132881554,0.0,1,27,pair_merge,0.027424479493026763,0.16560338007730024,1,1132881554,0.0,1,27,pair_merge,0.027424479493026763,0.16560338007730024,1,1132881554,0.0,1,13,0.0,13,0.0,6,0.0,6,0.0,26,0.0,34,0.0,0.027424479493026763,0.16560338007730024,1,1132881554,10.021044759956828,3.1656033800773002,0,1132881551,0.027424479493026763,0.16560338007730024,1,1132881554,0.027424479493026763,0.16560338007730024,1,1132881554,wr256_reuse_confirm_g028
1,256,2047951559,64,3,0.027898962475318083,0.22964292531090347,2.1880643885741247,0x438309a9,34,contiguous,0.2712214620476824,0.5207892683683895,0,1132661162,0.021230637795144794,0,34,contiguous,0.2712214620476824,0.5207892683683895,0,1132661162,0.021230637795144794,0,46,contiguous,0.2712214620476824,0.5207892683683895,0,1132661162,0.021230637795144794,0,13,pair_merge,0.2712214620476824,0.5207892683683895,0,1132661162,0.021230637795144794,0,27,pair_merge,0.22964292531090347,0.47921073163161054,1,1132661161,0.0,1,27,pair_merge,0.22964292531090347,0.47921073163161054,1,1132661161,0.0,1,13,0.021230637795144794,13,0.021230637795144794,6,0.021230637795144794,6,0.021230637795144794,26,0.021230637795144794,34,0.021230637795144794,0.2712214620476824,0.5207892683683895,0,1132661162,12.104907315100567,3.4792107316316105,0,1132661158,0.22964292531090347,0.47921073163161054,1,1132661161,0.2712214620476824,0.5207892683683895,0,1132661162,wr256_reuse_confirm_g029
1,256,1693669979,64,3,0.2350529508302526,0.11737990390893815,1.8025949180729248,0x43d88d77,34,contiguous,0.4321648897449514,0.6573924929180066,0,1138265464,0.18679217974578394,0,34,contiguous,0.4321648897449514,0.6573924929180066,0,1138265464,0.18679217974578394,0,46,contiguous,0.4321648897449514,0.6573924929180066,0,1138265464,0.18679217974578394,0,13,pair_merge,0.4321648897449514,0.6573924929180066,0,1138265464,0.18679217974578394,0,24,contiguous,0.11737990390893815,0.3426075070819934,1,1138265463,0.0,1,46,contiguous,0.4321648897449514,0.6573924929180066,0,1138265464,0.18679217974578394,0,13,0.18679217974578394,13,0.18679217974578394,6,1.0,6,1.0,26,1.0,34,0.18679217974578394,0.11737990390893815,0.3426075070819934,1,1138265463,5.487809932236912,2.3426075070819934,0,1138265461,0.11737990390893815,0.3426075070819934,1,1138265463,0.11737990390893815,0.3426075070819934,1,1138265463,wr256_reuse_confirm_g030
1,256,2050808203,64,2,0.328125,0.22438263322283367,0.27700175264135674,0x43924e24,34,contiguous,0.22438263322283367,0.4736904402907385,1,1133661732,0.0,1,34,contiguous,0.22438263322283367,0.4736904402907385,1,1133661732,0.0,1,46,contiguous,0.22438263322283367,0.4736904402907385,1,1133661732,0.0,1,13,pair_merge,0.22438263322283367,0.4736904402907385,1,1133661732,0.0,1,4,contiguous,0.22438263322283367,0.4736904402907385,1,1133661732,0.0,1,33,pair_merge,0.22438263322283367,0.4736904402907385,1,1133661732,0.0,1,13,0.0,13,0.0,6,1.0,6,1.0,26,1.0,34,0.0,0.27700175264135674,0.5263095597092615,0,1133661731,0.22438263322283367,0.4736904402907385,1,1133661732,0.22438263322283367,0.4736904402907385,1,1133661732,0.22438263322283367,0.4736904402907385,1,1133661732,wr256_reuse_confirm_g031
1,256,169824890,64,2,0.15625,0.1388297502395144,0.3936324602833192,0x43cf2034,34,contiguous,0.1388297502395144,0.3725986449780976,1,1137647668,0.0,1,34,contiguous,0.1388297502395144,0.3725986449780976,1,1137647668,0.0,1,46,contiguous,0.3936324602833192,0.6274013550219024,0,1137647669,1.0,0,13,pair_merge,0.1388297502395144,0.3725986449780976,1,1137647668,0.0,1,10,contiguous,0.1388297502395144,0.3725986449780976,1,1137647668,0.0,1,46,contiguous,0.3936324602833192,0.6274013550219024,0,1137647669,1.0,0,13,0.0,13,0.0,6,0.0,6,0.0,26,0.0,34,0.0,0.1388297502395144,0.3725986449780976,1,1137647668,0.3936324602833192,0.6274013550219024,0,1137647669,0.1388297502395144,0.3725986449780976,1,1137647668,0.1388297502395144,0.3725986449780976,1,1137647668,wr256_reuse_confirm_g032
1,256,504573525,64,4,0.05508727966126969,0.10353238711368101,2.816474426562216,0x43c28db6,34,contiguous,0.10353238711368101,0.32176449013786623,1,1136823734,0.0,1,34,contiguous,0.10353238711368101,0.32176449013786623,1,1136823734,0.0,1,46,contiguous,0.10353238711368101,0.32176449013786623,1,1136823734,0.0,1,13,pair_merge,0.46000340683794855,0.6782355098621338,0,1136823735,0.13139647458031506,0,24,contiguous,0.10353238711368101,0.32176449013786623,1,1136823734,0.0,1,24,contiguous,0.10353238711368101,0.32176449013786623,1,1136823734,0.0,1,13,0.13139647458031506,13,0.13139647458031506,6,0.0,6,0.0,26,0.0,34,0.0,0.10353238711368101,0.32176449013786623,1,1136823734,0.10353238711368101,0.32176449013786623,1,1136823734,0.10353238711368101,0.32176449013786623,1,1136823734,0.10353238711368101,0.32176449013786623,1,1136823734,wr256_reuse_confirm_g033
1,256,1554582227,64,4,0.08925929893616481,0.006142379923418019,3.692649032665955,0x43c88e90,34,contiguous,0.006142379923418019,0.07837333681436576,1,1137217168,0.0,1,34,contiguous,0.006142379923418019,0.07837333681436576,1,1137217168,0.0,1,46,contiguous,0.006142379923418019,0.07837333681436576,1,1137217168,0.0,1,13,pair_merge,1.1628890535521494,1.0783733368143658,0,1137217169,0.31377853957436436,0,55,pair_merge,0.006142379923418019,0.07837333681436576,1,1137217168,0.0,1,55,pair_merge,0.006142379923418019,0.07837333681436576,1,1137217168,0.0,1,13,0.31377853957436436,13,0.31377853957436436,6,0.0,6,0.0,26,0.0,34,0.0,0.006142379923418019,0.07837333681436576,1,1137217168,8.535902359037223,2.9216266631856342,0,1137217165,0.006142379923418019,0.07837333681436576,1,1137217168,0.006142379923418019,0.07837333681436576,1,1137217168,wr256_reuse_confirm_g034
1,256,187512419,64,3,0.10828708694801835,0.03629209288156083,1.417301766677704,0x438dc8d0,34,contiguous,0.03629209288156083,0.19050483689807152,1,1133365456,0.0,1,34,contiguous,0.03629209288156083,0.19050483689807152,1,1133365456,0.0,1,46,contiguous,0.03629209288156083,0.19050483689807152,1,1133365456,0.0,1,13,pair_merge,0.03629209288156083,0.19050483689807152,1,1133365456,0.0,1,25,pair_merge,0.03629209288156083,0.19050483689807152,1,1133365456,0.0,1,17,pair_merge,0.03629209288156083,0.19050483689807152,1,1133365456,0.0,1,13,0.0,13,0.0,6,0.0,6,0.0,26,0.0,34,0.0,0.03629209288156083,0.19050483689807152,1,1133365456,7.8932630714931316,2.8094951631019285,0,1133365453,0.03629209288156083,0.19050483689807152,1,1133365456,0.03629209288156083,0.19050483689807152,1,1133365456,wr256_reuse_confirm_g035
1,256,2131986069,64,4,0.09781542029621236,0.07479804834508451,5.1687673228319655,0x43ee0bc7,34,contiguous,0.5278134111016441,0.7265076813782798,0,1139674056,0.08893170302881188,0,34,contiguous,0.5278134111016441,0.7265076813782798,0,1139674056,0.08893170302881188,0,46,contiguous,0.5278134111016441,0.7265076813782798,0,1139674056,0.08893170302881188,0,13,pair_merge,1.621782685588525,1.2734923186217202,0,1139674054,0.30368943232372936,0,17,pair_merge,0.07479804834508451,0.2734923186217202,1,1139674055,0.0,1,34,contiguous,0.5278134111016441,0.7265076813782798,0,1139674056,0.08893170302881188,0,13,0.30368943232372936,13,0.30368943232372936,6,0.08893170302881188,6,0.08893170302881188,26,0.08893170302881188,34,0.08893170302881188,0.07479804834508451,0.2734923186217202,1,1139674055,5.1687673228319655,2.27349231862172,0,1139674053,0.07479804834508451,0.2734923186217202,1,1139674055,0.07479804834508451,0.2734923186217202,1,1139674055,wr256_reuse_confirm_g036
1,256,290876859,64,3,0.11459148777799921,0.13688992066690747,1.876862678724682,0x43a5f0c3,34,contiguous,0.39691716260913285,0.6300136209711127,0,1134948546,0.1494432833721362,0,34,contiguous,0.39691716260913285,0.6300136209711127,0,1134948546,0.1494432833721362,0,46,contiguous,0.39691716260913285,0.6300136209711127,0,1134948546,0.1494432833721362,0,13,pair_merge,0.39691716260913285,0.6300136209711127,0,1134948546,0.1494432833721362,0,1,pair_merge,0.13688992066690747,0.3699863790288873,1,1134948547,0.0,1,34,contiguous,0.39691716260913285,0.6300136209711127,0,1134948546,0.1494432833721362,0,13,0.1494432833721362,13,0.1494432833721362,6,0.1494432833721362,6,0.1494432833721362,26,0.1494432833721362,34,0.1494432833721362,0.13688992066690747,0.3699863790288873,1,1134948547,21.437026130378033,4.630013620971113,0,1134948542,0.13688992066690747,0.3699863790288873,1,1134948547,0.13688992066690747,0.3699863790288873,1,1134948547,wr256_reuse_confirm_g037
1,256,1593041090,64,3,0.12023655462760077,0.009709983408360406,1.2067884795296817,0x439d4898,34,contiguous,0.009709983408360406,0.09853924806066061,1,1134381208,0.0,1,34,contiguous,0.009709983408360406,0.09853924806066061,1,1134381208,0.0,1,46,contiguous,0.009709983408360406,0.09853924806066061,1,1134381208,0.0,1,13,pair_merge,0.009709983408360406,0.09853924806066061,1,1134381208,0.0,1,33,pair_merge,0.009709983408360406,0.09853924806066061,1,1134381208,0.0,1,11,pair_merge,1.2067884795296817,1.0985392480606606,0,1134381207,1.0,0,13,0.0,13,0.0,6,0.0,6,0.0,26,0.0,34,0.0,0.009709983408360406,0.09853924806066061,1,1134381208,9.600945471772324,3.0985392480606606,0,1134381205,0.009709983408360406,0.09853924806066061,1,1134381208,0.009709983408360406,0.09853924806066061,1,1134381208,wr256_reuse_confirm_g038
1,256,816348760,64,3,0.11505595277542358,0.001154894655332885,1.0691223767429572,0x43aa7396,34,contiguous,0.001154894655332885,0.03398374104381219,1,1135244182,0.0,1,34,contiguous,0.001154894655332885,0.03398374104381219,1,1135244182,0.0,1,46,contiguous,0.001154894655332885,0.03398374104381219,1,1135244182,0.0,1,13,pair_merge,0.001154894655332885,0.03398374104381219,1,1135244182,0.0,1,27,pair_merge,0.001154894655332885,0.03398374104381219,1,1135244182,0.0,1,40,contiguous,0.001154894655332885,0.03398374104381219,1,1135244182,0.0,1,13,0.0,13,0.0,6,0.0,6,0.0,26,0.0,34,0.0,0.001154894655332885,0.03398374104381219,1,1135244182,0.001154894655332885,0.03398374104381219,1,1135244182,0.001154894655332885,0.03398374104381219,1,1135244182,0.001154894655332885,0.03398374104381219,1,1135244182,wr256_reuse_confirm_g039
1,256,580303175,64,3,0.10916853278726792,0.010159406875666854,1.211747173128154,0x439deab6,34,contiguous,0.010159406875666854,0.1007938831262436,1,1134422710,0.0,1,34,contiguous,0.010159406875666854,0.1007938831262436,1,1134422710,0.0,1,46,contiguous,0.010159406875666854,0.1007938831262436,1,1134422710,0.0,1,13,pair_merge,0.010159406875666854,0.1007938831262436,1,1134422710,0.0,1,32,contiguous,0.010159406875666854,0.1007938831262436,1,1134422710,0.0,1,32,contiguous,0.010159406875666854,0.1007938831262436,1,1134422710,0.0,1,13,0.0,13,0.0,6,0.0,6,0.0,26,0.0,34,0.0,0.010159406875666854,0.1007938831262436,1,1134422710,0.8085716406231797,0.8992061168737564,0,1134422709,0.010159406875666854,0.1007938831262436,1,1134422710,0.010159406875666854,0.1007938831262436,1,1134422710,wr256_reuse_confirm_g040
1,256,1092369196,64,4,0.082720970436424,0.00013535644835160413,3.9535982403620955,0x43b21bdc,34,contiguous,0.00013535644835160413,0.011634279021563998,1,1135746012,0.0,1,34,contiguous,0.00013535644835160413,0.011634279021563998,1,1135746012,0.0,1,46,contiguous,0.00013535644835160413,0.011634279021563998,1,1135746012,0.0,1,13,pair_merge,0.00013535644835160413,0.011634279021563998,1,1135746012,0.0,1,33,pair_merge,0.00013535644835160413,0.011634279021563998,1,1135746012,0.0,1,40,contiguous,0.00013535644835160413,0.011634279021563998,1,1135746012,0.0,1,13,0.0,13,0.0,6,0.0,6,0.0,26,0.24705719280459096,34,0.0,0.9768667984052236,0.988365720978436,0,1135746011,24.88379256623271,4.988365720978436,0,1135746007,0.00013535644835160413,0.011634279021563998,1,1135746012,0.00013535644835160413,0.011634279021563998,1,1135746012,wr256_reuse_confirm_g041
1,256,224759509,64,3,0.1600053372458945,0.0008229592617019306,1.058197492347451,0x43a3750e,34,contiguous,0.0008229592617019306,0.028687266542874568,1,1134785806,0.0,1,34,contiguous,0.0008229592617019306,0.028687266542874568,1,1134785806,0.0,1,46,contiguous,0.0008229592617019306,0.028687266542874568,1,1134785806,0.0,1,13,pair_merge,0.0008229592617019306,0.028687266542874568,1,1134785806,0.0,1,27,pair_merge,0.0008229592617019306,0.028687266542874568,1,1134785806,0.0,1,46,contiguous,0.0008229592617019306,0.028687266542874568,1,1134785806,0.0,1,13,0.0,13,0.0,6,0.0,6,0.0,26,0.0,34,0.0,0.0008229592617019306,0.028687266542874568,1,1134785806,3.8860738930902037,1.9713127334571254,0,1134785804,0.0008229592617019306,0.028687266542874568,1,1134785806,0.0008229592617019306,0.028687266542874568,1,1134785806,wr256_reuse_confirm_g042
1,256,1898799043,64,3,0.3689403713457981,0.013379606045202363,1.2447201000811783,0x4363dafb,34,contiguous,0.013379606045202363,0.115670247017988,1,1130617595,0.0,1,34,contiguous,0.013379606045202363,0.115670247017988,1,1130617595,0.0,1,46,contiguous,1.2447201000811783,1.115670247017988,0,1130617596,1.0,0,13,pair_merge,0.013379606045202363,0.115670247017988,1,1130617595,0.0,1,39,pair_merge,1.2447201000811783,1.115670247017988,0,1130617596,1.0,0,4,contiguous,0.013379606045202363,0.115670247017988,1,1130617595,0.0,1,13,0.0,13,0.0,6,0.6242461038900635,6,0.6242461038900635,26,0.6242461038900635,34,0.0,0.013379606045202363,0.115670247017988,1,1130617595,8.319358123937274,2.884329752982012,0,1130617592,0.013379606045202363,0.115670247017988,1,1130617595,0.013379606045202363,0.115670247017988,1,1130617595,wr256_reuse_confirm_g043
1,256,772268700,64,4,0.10519367149608518,0.04456774106369734,3.2001248140288636,0x43cfbbf0,34,contiguous,0.04456774106369734,0.21111073175870843,1,1137687536,0.0,1,34,contiguous,0.04456774106369734,0.21111073175870843,1,1137687536,0.0,1,46,contiguous,0.04456774106369734,0.21111073175870843,1,1137687536,0.0,1,13,pair_merge,0.6223462775462805,0.7888892682412916,0,1137687537,0.18309874393736283,0,35,pair_merge,0.04456774106369734,0.21111073175870843,1,1137687536,0.0,1,46,contiguous,0.04456774106369734,0.21111073175870843,1,1137687536,0.0,1,13,0.18309874393736283,13,0.18309874393736283,6,0.0,6,0.0,26,0.0,34,0.0,0.6223462775462805,0.7888892682412916,0,1137687537,0.6223462775462805,0.7888892682412916,0,1137687537,0.04456774106369734,0.21111073175870843,1,1137687536,0.04456774106369734,0.21111073175870843,1,1137687536,wr256_reuse_confirm_g044
1,256,1282085911,64,3,0.10699071165773738,0.004242884308631059,1.134517736964561,0x43ab1be4,34,contiguous,0.004242884308631059,0.06513742632796493,1,1135287268,0.0,1,34,contiguous,0.004242884308631059,0.06513742632796493,1,1135287268,0.0,1,46,contiguous,0.004242884308631059,0.06513742632796493,1,1135287268,0.0,1,13,pair_merge,0.004242884308631059,0.06513742632796493,1,1135287268,0.0,1,11,pair_merge,0.004242884308631059,0.06513742632796493,1,1135287268,0.0,1,17,pair_merge,0.004242884308631059,0.06513742632796493,1,1135287268,0.0,1,13,0.0,13,0.0,6,0.0,6,0.0,26,0.0,34,0.0,0.004242884308631059,0.06513742632796493,1,1135287268,0.004242884308631059,0.06513742632796493,1,1135287268,0.004242884308631059,0.06513742632796493,1,1135287268,0.004242884308631059,0.06513742632796493,1,1135287268,wr256_reuse_confirm_g045
1,256,1683740218,64,3,0.36437553111220655,0.020978835971302005,1.3106602884069178,0x43c49e63,34,contiguous,0.020978835971302005,0.14484072621780797,1,1136959075,0.0,1,34,contiguous,0.020978835971302005,0.14484072621780797,1,1136959075,0.0,1,46,contiguous,0.020978835971302005,0.14484072621780797,1,1136959075,0.0,1,13,pair_merge,0.020978835971302005,0.14484072621780797,1,1136959075,0.0,1,13,pair_merge,0.020978835971302005,0.14484072621780797,1,1136959075,0.0,1,13,pair_merge,0.020978835971302005,0.14484072621780797,1,1136959075,0.0,1,13,0.0,13,0.0,6,1.0,6,1.0,26,0.0,34,0.0,0.7312973835356861,0.855159273782192,0,1136959074,0.7312973835356861,0.855159273782192,0,1136959074,0.020978835971302005,0.14484072621780797,1,1136959075,0.020978835971302005,0.14484072621780797,1,1136959075,wr256_reuse_confirm_g046
1,256,576161920,64,4,0.13275034581717762,0.1742554161572045,2.5044989493288012,0x43d3e1d9,34,contiguous,0.1742554161572045,0.41743911670710077,1,1137959385,0.0,1,34,contiguous,0.1742554161572045,0.41743911670710077,1,1137959385,0.0,1,46,contiguous,0.1742554161572045,0.41743911670710077,1,1137959385,0.0,1,13,pair_merge,0.1742554161572045,0.41743911670710077,1,1137959385,0.0,1,46,contiguous,0.1742554161572045,0.41743911670710077,1,1137959385,0.0,1,57,pair_merge,0.33937718274300294,0.5825608832928992,0,1137959386,0.07086030461419546,0,13,0.0,13,0.0,6,0.07086030461419546,6,0.07086030461419546,26,0.07086030461419546,34,0.0,0.1742554161572045,0.41743911670710077,1,1137959385,2.009133649571406,1.4174391167071008,0,1137959384,0.1742554161572045,0.41743911670710077,1,1137959385,0.1742554161572045,0.41743911670710077,1,1137959385,wr256_reuse_confirm_g047
1,256,2139195900,64,4,0.09902949040408188,0.20175959214035444,2.405053307227411,0x43c92709,34,contiguous,0.30340644968388275,0.5508234287717642,0,1137256200,0.04613404778831861,0,34,contiguous,0.30340644968388275,0.5508234287717642,0,1137256200,0.04613404778831861,0,46,contiguous,0.30340644968388275,0.5508234287717642,0,1137256200,0.04613404778831861,0,13,pair_merge,0.30340644968388275,0.5508234287717642,0,1137256200,0.04613404778831861,0,40,contiguous,0.20175959214035444,0.44917657122823584,1,1137256201,0.0,1,24,contiguous,0.20175959214035444,0.44917657122823584,1,1137256201,0.0,1,13,0.04613404778831861,13,0.04613404778831861,6,0.04613404778831861,6,0.04613404778831861,26,0.8615978566350442,34,0.04613404778831861,0.30340644968388275,0.5508234287717642,0,1137256200,42.913287594945054,6.550823428771764,0,1137256194,0.20175959214035444,0.44917657122823584,1,1137256201,0.20175959214035444,0.44917657122823584,1,1137256201,wr256_reuse_confirm_g048
